"","datetime","light","twilight","interp","excluded"
"415",2011-06-19 04:04:30,3,0,FALSE,FALSE
"416",2011-06-19 04:14:30,3,0,FALSE,FALSE
"417",2011-06-19 04:24:30,3,0,FALSE,FALSE
"418",2011-06-19 04:34:30,3,0,FALSE,FALSE
"419",2011-06-19 04:44:30,3,0,FALSE,FALSE
"420",2011-06-19 04:54:30,3,0,FALSE,FALSE
"421",2011-06-19 05:04:30,3,0,FALSE,FALSE
"422",2011-06-19 05:14:30,3,0,FALSE,FALSE
"423",2011-06-19 05:24:30,3,0,FALSE,FALSE
"424",2011-06-19 05:34:30,3,0,FALSE,FALSE
"425",2011-06-19 05:44:30,3,0,FALSE,FALSE
"426",2011-06-19 05:54:30,3,0,FALSE,FALSE
"427",2011-06-19 06:04:30,3,0,FALSE,FALSE
"428",2011-06-19 06:14:30,3,0,FALSE,FALSE
"429",2011-06-19 06:24:30,3,0,FALSE,FALSE
"430",2011-06-19 06:34:30,3,0,FALSE,FALSE
"431",2011-06-19 06:44:30,3,0,FALSE,FALSE
"432",2011-06-19 06:54:30,3,0,FALSE,FALSE
"433",2011-06-19 07:04:30,3,0,FALSE,FALSE
"434",2011-06-19 07:14:30,3,0,FALSE,FALSE
"435",2011-06-19 07:24:30,3,0,FALSE,FALSE
"436",2011-06-19 07:34:30,3,0,FALSE,FALSE
"437",2011-06-19 07:44:30,3,0,FALSE,FALSE
"438",2011-06-19 07:54:30,3,0,FALSE,FALSE
"439",2011-06-19 08:04:30,3,0,FALSE,FALSE
"440",2011-06-19 08:14:30,3,0,FALSE,FALSE
"441",2011-06-19 08:24:30,3,0,FALSE,FALSE
"442",2011-06-19 08:34:30,3,0,FALSE,FALSE
"443",2011-06-19 08:44:30,3,0,FALSE,FALSE
"444",2011-06-19 08:54:30,3,0,FALSE,FALSE
"445",2011-06-19 09:04:30,3,0,FALSE,FALSE
"446",2011-06-19 09:14:30,3,0,FALSE,FALSE
"447",2011-06-19 09:24:30,3,0,FALSE,FALSE
"448",2011-06-19 09:34:30,3,0,FALSE,FALSE
"449",2011-06-19 09:44:30,3,0,FALSE,FALSE
"450",2011-06-19 09:54:30,3,0,FALSE,FALSE
"451",2011-06-19 10:04:30,3,0,FALSE,FALSE
"452",2011-06-19 10:14:30,3,0,FALSE,FALSE
"453",2011-06-19 10:24:30,3,0,FALSE,FALSE
"454",2011-06-19 10:34:30,3,0,FALSE,FALSE
"455",2011-06-19 10:44:30,3,0,FALSE,FALSE
"456",2011-06-19 10:54:30,3,0,FALSE,FALSE
"457",2011-06-19 11:04:30,3,0,FALSE,FALSE
"458",2011-06-19 11:09:30,4.5,1,TRUE,FALSE
"459",2011-06-19 11:14:30,6,0,FALSE,FALSE
"460",2011-06-19 11:24:30,8,0,FALSE,FALSE
"461",2011-06-19 11:34:30,24,0,FALSE,FALSE
"462",2011-06-19 11:44:30,36,0,FALSE,FALSE
