datetime,light,twilight,interp,excluded
2010-08-16T00:14:30.000Z,64,0,FALSE,FALSE
2010-08-16T00:24:30.000Z,64,0,FALSE,FALSE
2010-08-16T00:34:30.000Z,64,0,FALSE,FALSE
2010-08-16T00:44:30.000Z,61,0,FALSE,FALSE
2010-08-16T00:54:30.000Z,64,0,FALSE,FALSE
2010-08-16T01:04:30.000Z,64,0,FALSE,FALSE
2010-08-16T01:14:30.000Z,64,0,FALSE,FALSE
2010-08-16T01:24:30.000Z,41,0,FALSE,FALSE
2010-08-16T01:34:21.000Z,5.49999999990203,2,TRUE,FALSE
2010-08-16T01:34:30.000Z,5,0,FALSE,FALSE
2010-08-16T01:44:30.000Z,2,0,FALSE,FALSE
2010-08-16T01:54:30.000Z,2,0,FALSE,FALSE
2010-08-16T02:04:30.000Z,2,0,FALSE,FALSE
2010-08-16T02:14:30.000Z,2,0,FALSE,FALSE
2010-08-16T02:24:30.000Z,2,0,FALSE,FALSE
2010-08-16T02:34:30.000Z,2,0,FALSE,FALSE
2010-08-16T02:44:30.000Z,2,0,FALSE,FALSE
2010-08-16T02:54:30.000Z,2,0,FALSE,FALSE
2010-08-16T03:04:30.000Z,2,0,FALSE,FALSE
2010-08-16T03:14:30.000Z,2,0,FALSE,FALSE
2010-08-16T03:24:30.000Z,2,0,FALSE,FALSE
2010-08-16T03:34:30.000Z,2,0,FALSE,FALSE
2010-08-16T03:44:30.000Z,2,0,FALSE,FALSE
2010-08-16T03:54:30.000Z,2,0,FALSE,FALSE
2010-08-16T04:04:30.000Z,2,0,FALSE,FALSE
2010-08-16T04:14:30.000Z,2,0,FALSE,FALSE
2010-08-16T04:24:30.000Z,2,0,FALSE,FALSE
2010-08-16T04:34:30.000Z,2,0,FALSE,FALSE
2010-08-16T04:44:30.000Z,2,0,FALSE,FALSE
2010-08-16T04:54:30.000Z,2,0,FALSE,FALSE
2010-08-16T05:04:30.000Z,2,0,FALSE,FALSE
2010-08-16T05:14:30.000Z,2,0,FALSE,FALSE
2010-08-16T05:24:30.000Z,2,0,FALSE,FALSE
2010-08-16T05:34:30.000Z,2,0,FALSE,FALSE
2010-08-16T05:44:30.000Z,2,0,FALSE,FALSE
2010-08-16T05:54:30.000Z,2,0,FALSE,FALSE
2010-08-16T06:04:30.000Z,2,0,FALSE,FALSE
2010-08-16T06:14:30.000Z,2,0,FALSE,FALSE
2010-08-16T06:24:30.000Z,2,0,FALSE,FALSE
2010-08-16T06:34:30.000Z,2,0,FALSE,FALSE
2010-08-16T06:44:30.000Z,2,0,FALSE,FALSE
2010-08-16T06:54:30.000Z,2,0,FALSE,FALSE
2010-08-16T07:04:30.000Z,2,0,FALSE,FALSE
2010-08-16T07:14:30.000Z,2,0,FALSE,FALSE
2010-08-16T07:24:30.000Z,2,0,FALSE,FALSE
2010-08-16T07:34:30.000Z,2,0,FALSE,FALSE
2010-08-16T07:44:30.000Z,2,0,FALSE,FALSE
2010-08-16T07:54:30.000Z,2,0,FALSE,FALSE
2010-08-16T08:04:30.000Z,2,0,FALSE,FALSE
2010-08-16T08:14:30.000Z,2,0,FALSE,FALSE
2010-08-16T08:24:30.000Z,1,0,FALSE,FALSE
2010-08-16T08:34:30.000Z,2,0,FALSE,FALSE
2010-08-16T08:44:30.000Z,1,0,FALSE,FALSE
2010-08-16T08:54:30.000Z,1,0,FALSE,FALSE
2010-08-16T09:04:30.000Z,1,0,FALSE,FALSE
2010-08-16T09:14:30.000Z,1,0,FALSE,FALSE
2010-08-16T09:24:30.000Z,1,0,FALSE,FALSE
2010-08-16T09:34:30.000Z,1,0,FALSE,FALSE
2010-08-16T09:44:30.000Z,1,0,FALSE,FALSE
2010-08-16T09:54:30.000Z,1,0,FALSE,FALSE
2010-08-16T10:04:30.000Z,1,0,FALSE,FALSE
2010-08-16T10:14:30.000Z,1,0,FALSE,FALSE
2010-08-16T10:24:30.000Z,1,0,FALSE,FALSE
2010-08-16T10:34:30.000Z,1,0,FALSE,FALSE
2010-08-16T10:44:30.000Z,1,0,FALSE,FALSE
2010-08-16T10:54:30.000Z,1,0,FALSE,FALSE
2010-08-16T11:04:30.000Z,1,0,FALSE,FALSE
2010-08-16T11:14:30.000Z,2,0,FALSE,FALSE
2010-08-16T11:24:30.000Z,2,0,FALSE,FALSE
2010-08-16T11:34:30.000Z,2,0,FALSE,FALSE
2010-08-16T11:43:15.000Z,5.49999999990203,1,TRUE,FALSE
2010-08-16T11:44:30.000Z,6,0,FALSE,FALSE
2010-08-16T11:54:30.000Z,20,0,FALSE,FALSE
2010-08-16T12:04:30.000Z,37,0,FALSE,FALSE
2010-08-16T12:14:30.000Z,35,0,FALSE,FALSE
2010-08-16T12:24:30.000Z,46,0,FALSE,FALSE
2010-08-16T12:34:30.000Z,60,0,FALSE,FALSE
2010-08-16T12:44:30.000Z,64,0,FALSE,FALSE
2010-08-16T12:54:30.000Z,64,0,FALSE,FALSE
2010-08-16T13:04:30.000Z,64,0,FALSE,FALSE
2010-08-16T13:14:30.000Z,64,0,FALSE,FALSE
2010-08-16T13:24:30.000Z,64,0,FALSE,FALSE
2010-08-16T13:34:30.000Z,64,0,FALSE,FALSE
2010-08-16T13:44:30.000Z,64,0,FALSE,FALSE
2010-08-16T13:54:30.000Z,64,0,FALSE,FALSE
2010-08-16T14:04:30.000Z,64,0,FALSE,FALSE
2010-08-16T14:14:30.000Z,64,0,FALSE,FALSE
2010-08-16T14:24:30.000Z,64,0,FALSE,FALSE
2010-08-16T14:34:30.000Z,64,0,FALSE,FALSE
2010-08-16T14:44:30.000Z,64,0,FALSE,FALSE
2010-08-16T14:54:30.000Z,64,0,FALSE,FALSE
2010-08-16T15:04:30.000Z,64,0,FALSE,FALSE
2010-08-16T15:14:30.000Z,64,0,FALSE,FALSE
2010-08-16T15:24:30.000Z,64,0,FALSE,FALSE
2010-08-16T15:34:30.000Z,64,0,FALSE,FALSE
2010-08-16T15:44:30.000Z,64,0,FALSE,FALSE
2010-08-16T15:54:30.000Z,64,0,FALSE,FALSE
2010-08-16T16:04:30.000Z,64,0,FALSE,FALSE
2010-08-16T16:14:30.000Z,64,0,FALSE,FALSE
2010-08-16T16:24:30.000Z,64,0,FALSE,FALSE
2010-08-16T16:34:30.000Z,64,0,FALSE,FALSE
2010-08-16T16:44:30.000Z,64,0,FALSE,FALSE
2010-08-16T16:54:30.000Z,64,0,FALSE,FALSE
2010-08-16T17:04:30.000Z,64,0,FALSE,FALSE
2010-08-16T17:14:30.000Z,64,0,FALSE,FALSE
2010-08-16T17:24:30.000Z,64,0,FALSE,FALSE
2010-08-16T17:34:30.000Z,64,0,FALSE,FALSE
2010-08-16T17:44:30.000Z,64,0,FALSE,FALSE
2010-08-16T17:54:30.000Z,64,0,FALSE,FALSE
2010-08-16T18:04:30.000Z,64,0,FALSE,FALSE
2010-08-16T18:14:30.000Z,64,0,FALSE,FALSE
2010-08-16T18:24:30.000Z,64,0,FALSE,FALSE
2010-08-16T18:34:30.000Z,64,0,FALSE,FALSE
2010-08-16T18:44:30.000Z,64,0,FALSE,FALSE
2010-08-16T18:54:30.000Z,64,0,FALSE,FALSE
2010-08-16T19:04:30.000Z,64,0,FALSE,FALSE
2010-08-16T19:14:30.000Z,64,0,FALSE,FALSE
2010-08-16T19:24:30.000Z,64,0,FALSE,FALSE
2010-08-16T19:34:30.000Z,64,0,FALSE,FALSE
2010-08-16T19:44:30.000Z,64,0,FALSE,FALSE
2010-08-16T19:54:30.000Z,64,0,FALSE,FALSE
2010-08-16T20:04:30.000Z,64,0,FALSE,FALSE
2010-08-16T20:14:30.000Z,64,0,FALSE,FALSE
2010-08-16T20:24:30.000Z,64,0,FALSE,FALSE
2010-08-16T20:34:30.000Z,64,0,FALSE,FALSE
2010-08-16T20:44:30.000Z,64,0,FALSE,FALSE
2010-08-16T20:54:30.000Z,64,0,FALSE,FALSE
2010-08-16T21:04:30.000Z,64,0,FALSE,FALSE
2010-08-16T21:14:30.000Z,64,0,FALSE,FALSE
2010-08-16T21:24:30.000Z,64,0,FALSE,FALSE
2010-08-16T21:34:30.000Z,64,0,FALSE,FALSE
2010-08-16T21:44:30.000Z,64,0,FALSE,FALSE
2010-08-16T21:54:30.000Z,64,0,FALSE,FALSE
2010-08-16T22:04:30.000Z,64,0,FALSE,FALSE
2010-08-16T22:14:30.000Z,64,0,FALSE,FALSE
2010-08-16T22:24:30.000Z,64,0,FALSE,FALSE
2010-08-16T22:34:30.000Z,64,0,FALSE,FALSE
2010-08-16T22:44:30.000Z,64,0,FALSE,FALSE
2010-08-16T22:54:30.000Z,64,0,FALSE,FALSE
2010-08-16T23:04:30.000Z,64,0,FALSE,FALSE
2010-08-16T23:14:30.000Z,64,0,FALSE,FALSE
2010-08-16T23:24:30.000Z,64,0,FALSE,FALSE
2010-08-16T23:34:30.000Z,64,0,FALSE,FALSE
2010-08-16T23:44:30.000Z,64,0,FALSE,FALSE
2010-08-16T23:54:30.000Z,64,0,FALSE,FALSE
2010-08-17T00:04:30.000Z,64,0,FALSE,FALSE
2010-08-17T00:14:30.000Z,51,0,FALSE,FALSE
2010-08-17T00:24:30.000Z,11,0,FALSE,FALSE
2010-08-17T00:34:30.000Z,26,0,FALSE,FALSE
2010-08-17T00:44:30.000Z,33,0,FALSE,FALSE
2010-08-17T00:54:30.000Z,17,0,FALSE,FALSE
2010-08-17T01:04:30.000Z,20,0,FALSE,FALSE
2010-08-17T01:14:30.000Z,11,0,FALSE,FALSE
2010-08-17T01:24:30.000Z,6,0,FALSE,FALSE
2010-08-17T01:34:30.000Z,6,0,FALSE,FALSE
2010-08-17T01:44:30.000Z,6,0,FALSE,FALSE
2010-08-17T01:45:45.000Z,5.49999999990203,2,TRUE,FALSE
2010-08-17T01:54:30.000Z,2,0,FALSE,FALSE
2010-08-17T02:04:30.000Z,1,0,FALSE,FALSE
2010-08-17T02:14:30.000Z,1,0,FALSE,FALSE
2010-08-17T02:24:30.000Z,1,0,FALSE,FALSE
2010-08-17T02:34:30.000Z,1,0,FALSE,FALSE
2010-08-17T02:44:30.000Z,1,0,FALSE,FALSE
2010-08-17T02:54:30.000Z,1,0,FALSE,FALSE
2010-08-17T03:04:30.000Z,1,0,FALSE,FALSE
2010-08-17T03:14:30.000Z,1,0,FALSE,FALSE
2010-08-17T03:24:30.000Z,1,0,FALSE,FALSE
2010-08-17T03:34:30.000Z,1,0,FALSE,FALSE
2010-08-17T03:44:30.000Z,1,0,FALSE,FALSE
2010-08-17T03:54:30.000Z,1,0,FALSE,FALSE
2010-08-17T04:04:30.000Z,1,0,FALSE,FALSE
2010-08-17T04:14:30.000Z,1,0,FALSE,FALSE
2010-08-17T04:24:30.000Z,1,0,FALSE,FALSE
2010-08-17T04:34:30.000Z,1,0,FALSE,FALSE
2010-08-17T04:44:30.000Z,1,0,FALSE,FALSE
2010-08-17T04:54:30.000Z,1,0,FALSE,FALSE
2010-08-17T05:04:30.000Z,1,0,FALSE,FALSE
2010-08-17T05:14:30.000Z,1,0,FALSE,FALSE
2010-08-17T05:24:30.000Z,1,0,FALSE,FALSE
2010-08-17T05:34:30.000Z,1,0,FALSE,FALSE
2010-08-17T05:44:30.000Z,1,0,FALSE,FALSE
2010-08-17T05:54:30.000Z,1,0,FALSE,FALSE
2010-08-17T06:04:30.000Z,1,0,FALSE,FALSE
2010-08-17T06:14:30.000Z,1,0,FALSE,FALSE
2010-08-17T06:24:30.000Z,1,0,FALSE,FALSE
2010-08-17T06:34:30.000Z,1,0,FALSE,FALSE
2010-08-17T06:44:30.000Z,1,0,FALSE,FALSE
2010-08-17T06:54:30.000Z,1,0,FALSE,FALSE
2010-08-17T07:04:30.000Z,1,0,FALSE,FALSE
2010-08-17T07:14:30.000Z,1,0,FALSE,FALSE
2010-08-17T07:24:30.000Z,1,0,FALSE,FALSE
2010-08-17T07:34:30.000Z,1,0,FALSE,FALSE
2010-08-17T07:44:30.000Z,1,0,FALSE,FALSE
2010-08-17T07:54:30.000Z,1,0,FALSE,FALSE
2010-08-17T08:04:30.000Z,1,0,FALSE,FALSE
2010-08-17T08:14:30.000Z,1,0,FALSE,FALSE
2010-08-17T08:24:30.000Z,1,0,FALSE,FALSE
2010-08-17T08:34:30.000Z,1,0,FALSE,FALSE
2010-08-17T08:44:30.000Z,1,0,FALSE,FALSE
2010-08-17T08:54:30.000Z,1,0,FALSE,FALSE
2010-08-17T09:04:30.000Z,1,0,FALSE,FALSE
2010-08-17T09:14:30.000Z,1,0,FALSE,FALSE
2010-08-17T09:24:30.000Z,1,0,FALSE,FALSE
2010-08-17T09:34:30.000Z,1,0,FALSE,FALSE
2010-08-17T09:44:30.000Z,1,0,FALSE,FALSE
2010-08-17T09:54:30.000Z,1,0,FALSE,FALSE
2010-08-17T10:04:30.000Z,1,0,FALSE,FALSE
2010-08-17T10:14:30.000Z,1,0,FALSE,FALSE
2010-08-17T10:24:30.000Z,1,0,FALSE,FALSE
2010-08-17T10:34:30.000Z,1,0,FALSE,FALSE
2010-08-17T10:44:30.000Z,1,0,FALSE,FALSE
2010-08-17T10:54:30.000Z,1,0,FALSE,FALSE
2010-08-17T11:04:30.000Z,1,0,FALSE,FALSE
2010-08-17T11:14:30.000Z,1,0,FALSE,FALSE
2010-08-17T11:24:30.000Z,1,0,FALSE,FALSE
2010-08-17T11:34:30.000Z,2,0,FALSE,FALSE
2010-08-17T11:44:30.000Z,2,0,FALSE,FALSE
2010-08-17T11:48:52.000Z,5.49999999990203,1,TRUE,FALSE
2010-08-17T11:54:30.000Z,10,0,FALSE,FALSE
2010-08-17T12:04:30.000Z,14,0,FALSE,FALSE
2010-08-17T12:14:30.000Z,35,0,FALSE,FALSE
2010-08-17T12:24:30.000Z,60,0,FALSE,FALSE
2010-08-17T12:34:30.000Z,64,0,FALSE,FALSE
2010-08-17T12:44:30.000Z,64,0,FALSE,FALSE
2010-08-17T12:54:30.000Z,64,0,FALSE,FALSE
2010-08-17T13:04:30.000Z,64,0,FALSE,FALSE
2010-08-17T13:14:30.000Z,64,0,FALSE,FALSE
2010-08-17T13:24:30.000Z,48,0,FALSE,FALSE
2010-08-17T13:34:30.000Z,64,0,FALSE,FALSE
2010-08-17T13:44:30.000Z,64,0,FALSE,FALSE
2010-08-17T13:54:30.000Z,64,0,FALSE,FALSE
2010-08-17T14:04:30.000Z,42,0,FALSE,FALSE
2010-08-17T14:14:30.000Z,57,0,FALSE,FALSE
2010-08-17T14:24:30.000Z,64,0,FALSE,FALSE
2010-08-17T14:34:30.000Z,64,0,FALSE,FALSE
2010-08-17T14:44:30.000Z,64,0,FALSE,FALSE
2010-08-17T14:54:30.000Z,64,0,FALSE,FALSE
2010-08-17T15:04:30.000Z,64,0,FALSE,FALSE
2010-08-17T15:14:30.000Z,64,0,FALSE,FALSE
2010-08-17T15:24:30.000Z,64,0,FALSE,FALSE
2010-08-17T15:34:30.000Z,64,0,FALSE,FALSE
2010-08-17T15:44:30.000Z,64,0,FALSE,FALSE
2010-08-17T15:54:30.000Z,64,0,FALSE,FALSE
2010-08-17T16:04:30.000Z,64,0,FALSE,FALSE
2010-08-17T16:14:30.000Z,64,0,FALSE,FALSE
2010-08-17T16:24:30.000Z,64,0,FALSE,FALSE
2010-08-17T16:34:30.000Z,64,0,FALSE,FALSE
2010-08-17T16:44:30.000Z,64,0,FALSE,FALSE
2010-08-17T16:54:30.000Z,64,0,FALSE,FALSE
2010-08-17T17:04:30.000Z,64,0,FALSE,FALSE
2010-08-17T17:14:30.000Z,64,0,FALSE,FALSE
2010-08-17T17:24:30.000Z,64,0,FALSE,FALSE
2010-08-17T17:34:30.000Z,64,0,FALSE,FALSE
2010-08-17T17:44:30.000Z,64,0,FALSE,FALSE
2010-08-17T17:54:30.000Z,64,0,FALSE,FALSE
2010-08-17T18:04:30.000Z,64,0,FALSE,FALSE
2010-08-17T18:14:30.000Z,64,0,FALSE,FALSE
2010-08-17T18:24:30.000Z,64,0,FALSE,FALSE
2010-08-17T18:34:30.000Z,64,0,FALSE,FALSE
2010-08-17T18:44:30.000Z,64,0,FALSE,FALSE
2010-08-17T18:54:30.000Z,64,0,FALSE,FALSE
2010-08-17T19:04:30.000Z,64,0,FALSE,FALSE
2010-08-17T19:14:30.000Z,64,0,FALSE,FALSE
2010-08-17T19:24:30.000Z,64,0,FALSE,FALSE
2010-08-17T19:34:30.000Z,64,0,FALSE,FALSE
2010-08-17T19:44:30.000Z,64,0,FALSE,FALSE
2010-08-17T19:54:30.000Z,64,0,FALSE,FALSE
2010-08-17T20:04:30.000Z,64,0,FALSE,FALSE
2010-08-17T20:14:30.000Z,64,0,FALSE,FALSE
2010-08-17T20:24:30.000Z,64,0,FALSE,FALSE
2010-08-17T20:34:30.000Z,64,0,FALSE,FALSE
2010-08-17T20:44:30.000Z,64,0,FALSE,FALSE
2010-08-17T20:54:30.000Z,64,0,FALSE,FALSE
2010-08-17T21:04:30.000Z,64,0,FALSE,FALSE
2010-08-17T21:14:30.000Z,64,0,FALSE,FALSE
2010-08-17T21:24:30.000Z,64,0,FALSE,FALSE
2010-08-17T21:34:30.000Z,64,0,FALSE,FALSE
2010-08-17T21:44:30.000Z,64,0,FALSE,FALSE
2010-08-17T21:54:30.000Z,64,0,FALSE,FALSE
2010-08-17T22:04:30.000Z,64,0,FALSE,FALSE
2010-08-17T22:14:30.000Z,64,0,FALSE,FALSE
2010-08-17T22:24:30.000Z,64,0,FALSE,FALSE
2010-08-17T22:34:30.000Z,64,0,FALSE,FALSE
2010-08-17T22:44:30.000Z,64,0,FALSE,FALSE
2010-08-17T22:54:30.000Z,64,0,FALSE,FALSE
2010-08-17T23:04:30.000Z,64,0,FALSE,FALSE
2010-08-17T23:14:30.000Z,64,0,FALSE,FALSE
2010-08-17T23:24:30.000Z,64,0,FALSE,FALSE
2010-08-17T23:34:30.000Z,64,0,FALSE,FALSE
2010-08-17T23:44:30.000Z,64,0,FALSE,FALSE
2010-08-17T23:54:30.000Z,64,0,FALSE,FALSE
2010-08-18T00:04:30.000Z,64,0,FALSE,FALSE
2010-08-18T00:14:30.000Z,50,0,FALSE,FALSE
2010-08-18T00:24:30.000Z,64,0,FALSE,FALSE
2010-08-18T00:34:30.000Z,41,0,FALSE,FALSE
2010-08-18T00:44:30.000Z,60,0,FALSE,FALSE
2010-08-18T00:54:30.000Z,62,0,FALSE,FALSE
2010-08-18T01:04:30.000Z,30,0,FALSE,FALSE
2010-08-18T01:14:30.000Z,12,0,FALSE,FALSE
2010-08-18T01:24:30.000Z,7,0,FALSE,FALSE
2010-08-18T01:27:30.000Z,5.49999999990203,2,TRUE,FALSE
2010-08-18T01:34:30.000Z,2,0,FALSE,FALSE
2010-08-18T01:44:30.000Z,2,0,FALSE,FALSE
2010-08-18T01:54:30.000Z,2,0,FALSE,FALSE
2010-08-18T02:04:30.000Z,2,0,FALSE,FALSE
2010-08-18T02:14:30.000Z,2,0,FALSE,FALSE
2010-08-18T02:24:30.000Z,2,0,FALSE,FALSE
2010-08-18T02:34:30.000Z,2,0,FALSE,FALSE
2010-08-18T02:44:30.000Z,2,0,FALSE,FALSE
2010-08-18T02:54:30.000Z,2,0,FALSE,FALSE
2010-08-18T03:04:30.000Z,2,0,FALSE,FALSE
2010-08-18T03:14:30.000Z,2,0,FALSE,FALSE
2010-08-18T03:24:30.000Z,2,0,FALSE,FALSE
2010-08-18T03:34:30.000Z,2,0,FALSE,FALSE
2010-08-18T03:44:30.000Z,2,0,FALSE,FALSE
2010-08-18T03:54:30.000Z,2,0,FALSE,FALSE
2010-08-18T04:04:30.000Z,2,0,FALSE,FALSE
2010-08-18T04:14:30.000Z,2,0,FALSE,FALSE
2010-08-18T04:24:30.000Z,2,0,FALSE,FALSE
2010-08-18T04:34:30.000Z,2,0,FALSE,FALSE
2010-08-18T04:44:30.000Z,2,0,FALSE,FALSE
2010-08-18T04:54:30.000Z,2,0,FALSE,FALSE
2010-08-18T05:04:30.000Z,2,0,FALSE,FALSE
2010-08-18T05:14:30.000Z,2,0,FALSE,FALSE
2010-08-18T05:24:30.000Z,2,0,FALSE,FALSE
2010-08-18T05:34:30.000Z,2,0,FALSE,FALSE
2010-08-18T05:44:30.000Z,2,0,FALSE,FALSE
2010-08-18T05:54:30.000Z,2,0,FALSE,FALSE
2010-08-18T06:04:30.000Z,2,0,FALSE,FALSE
2010-08-18T06:14:30.000Z,2,0,FALSE,FALSE
2010-08-18T06:24:30.000Z,2,0,FALSE,FALSE
2010-08-18T06:34:30.000Z,2,0,FALSE,FALSE
2010-08-18T06:44:30.000Z,2,0,FALSE,FALSE
2010-08-18T06:54:30.000Z,2,0,FALSE,FALSE
2010-08-18T07:04:30.000Z,2,0,FALSE,FALSE
2010-08-18T07:14:30.000Z,2,0,FALSE,FALSE
2010-08-18T07:24:30.000Z,2,0,FALSE,FALSE
2010-08-18T07:34:30.000Z,2,0,FALSE,FALSE
2010-08-18T07:44:30.000Z,2,0,FALSE,FALSE
2010-08-18T07:54:30.000Z,2,0,FALSE,FALSE
2010-08-18T08:04:30.000Z,2,0,FALSE,FALSE
2010-08-18T08:14:30.000Z,2,0,FALSE,FALSE
2010-08-18T08:24:30.000Z,1,0,FALSE,FALSE
2010-08-18T08:34:30.000Z,2,0,FALSE,FALSE
2010-08-18T08:44:30.000Z,2,0,FALSE,FALSE
2010-08-18T08:54:30.000Z,1,0,FALSE,FALSE
2010-08-18T09:04:30.000Z,2,0,FALSE,FALSE
2010-08-18T09:14:30.000Z,2,0,FALSE,FALSE
2010-08-18T09:24:30.000Z,1,0,FALSE,FALSE
2010-08-18T09:34:30.000Z,1,0,FALSE,FALSE
2010-08-18T09:44:30.000Z,1,0,FALSE,FALSE
2010-08-18T09:54:30.000Z,1,0,FALSE,FALSE
2010-08-18T10:04:30.000Z,1,0,FALSE,FALSE
2010-08-18T10:14:30.000Z,1,0,FALSE,FALSE
2010-08-18T10:24:30.000Z,2,0,FALSE,FALSE
2010-08-18T10:34:30.000Z,1,0,FALSE,FALSE
2010-08-18T10:44:30.000Z,1,0,FALSE,FALSE
2010-08-18T10:54:30.000Z,1,0,FALSE,FALSE
2010-08-18T11:04:30.000Z,1,0,FALSE,FALSE
2010-08-18T11:14:30.000Z,1,0,FALSE,FALSE
2010-08-18T11:24:30.000Z,1,0,FALSE,FALSE
2010-08-18T11:34:30.000Z,2,0,FALSE,FALSE
2010-08-18T11:44:30.000Z,5,0,FALSE,FALSE
2010-08-18T11:45:20.000Z,5.49999999990203,1,TRUE,FALSE
2010-08-18T11:54:30.000Z,11,0,FALSE,FALSE
2010-08-18T12:04:30.000Z,19,0,FALSE,FALSE
2010-08-18T12:14:30.000Z,23,0,FALSE,FALSE
2010-08-18T12:24:30.000Z,55,0,FALSE,FALSE
2010-08-18T12:34:30.000Z,64,0,FALSE,FALSE
2010-08-18T12:44:30.000Z,64,0,FALSE,FALSE
2010-08-18T12:54:30.000Z,64,0,FALSE,FALSE
2010-08-18T13:04:30.000Z,64,0,FALSE,FALSE
2010-08-18T13:14:30.000Z,64,0,FALSE,FALSE
2010-08-18T13:24:30.000Z,64,0,FALSE,FALSE
2010-08-18T13:34:30.000Z,64,0,FALSE,FALSE
2010-08-18T13:44:30.000Z,64,0,FALSE,FALSE
2010-08-18T13:54:30.000Z,64,0,FALSE,FALSE
2010-08-18T14:04:30.000Z,64,0,FALSE,FALSE
2010-08-18T14:14:30.000Z,64,0,FALSE,FALSE
2010-08-18T14:24:30.000Z,64,0,FALSE,FALSE
2010-08-18T14:34:30.000Z,64,0,FALSE,FALSE
2010-08-18T14:44:30.000Z,64,0,FALSE,FALSE
2010-08-18T14:54:30.000Z,64,0,FALSE,FALSE
2010-08-18T15:04:30.000Z,64,0,FALSE,FALSE
2010-08-18T15:14:30.000Z,64,0,FALSE,FALSE
2010-08-18T15:24:30.000Z,64,0,FALSE,FALSE
2010-08-18T15:34:30.000Z,64,0,FALSE,FALSE
2010-08-18T15:44:30.000Z,64,0,FALSE,FALSE
2010-08-18T15:54:30.000Z,64,0,FALSE,FALSE
2010-08-18T16:04:30.000Z,64,0,FALSE,FALSE
2010-08-18T16:14:30.000Z,64,0,FALSE,FALSE
2010-08-18T16:24:30.000Z,64,0,FALSE,FALSE
2010-08-18T16:34:30.000Z,64,0,FALSE,FALSE
2010-08-18T16:44:30.000Z,64,0,FALSE,FALSE
2010-08-18T16:54:30.000Z,64,0,FALSE,FALSE
2010-08-18T17:04:30.000Z,64,0,FALSE,FALSE
2010-08-18T17:14:30.000Z,64,0,FALSE,FALSE
2010-08-18T17:24:30.000Z,64,0,FALSE,FALSE
2010-08-18T17:34:30.000Z,64,0,FALSE,FALSE
2010-08-18T17:44:30.000Z,64,0,FALSE,FALSE
2010-08-18T17:54:30.000Z,64,0,FALSE,FALSE
2010-08-18T18:04:30.000Z,64,0,FALSE,FALSE
2010-08-18T18:14:30.000Z,64,0,FALSE,FALSE
2010-08-18T18:24:30.000Z,64,0,FALSE,FALSE
2010-08-18T18:34:30.000Z,64,0,FALSE,FALSE
2010-08-18T18:44:30.000Z,64,0,FALSE,FALSE
2010-08-18T18:54:30.000Z,64,0,FALSE,FALSE
2010-08-18T19:04:30.000Z,64,0,FALSE,FALSE
2010-08-18T19:14:30.000Z,64,0,FALSE,FALSE
2010-08-18T19:24:30.000Z,64,0,FALSE,FALSE
2010-08-18T19:34:30.000Z,64,0,FALSE,FALSE
2010-08-18T19:44:30.000Z,64,0,FALSE,FALSE
2010-08-18T19:54:30.000Z,64,0,FALSE,FALSE
2010-08-18T20:04:30.000Z,64,0,FALSE,FALSE
2010-08-18T20:14:30.000Z,64,0,FALSE,FALSE
2010-08-18T20:24:30.000Z,64,0,FALSE,FALSE
2010-08-18T20:34:30.000Z,64,0,FALSE,FALSE
2010-08-18T20:44:30.000Z,64,0,FALSE,FALSE
2010-08-18T20:54:30.000Z,64,0,FALSE,FALSE
2010-08-18T21:04:30.000Z,64,0,FALSE,FALSE
2010-08-18T21:14:30.000Z,64,0,FALSE,FALSE
2010-08-18T21:24:30.000Z,64,0,FALSE,FALSE
2010-08-18T21:34:30.000Z,64,0,FALSE,FALSE
2010-08-18T21:44:30.000Z,64,0,FALSE,FALSE
2010-08-18T21:54:30.000Z,64,0,FALSE,FALSE
2010-08-18T22:04:30.000Z,64,0,FALSE,FALSE
2010-08-18T22:14:30.000Z,64,0,FALSE,FALSE
2010-08-18T22:24:30.000Z,64,0,FALSE,FALSE
2010-08-18T22:34:30.000Z,64,0,FALSE,FALSE
2010-08-18T22:44:30.000Z,64,0,FALSE,FALSE
2010-08-18T22:54:30.000Z,64,0,FALSE,FALSE
2010-08-18T23:04:30.000Z,64,0,FALSE,FALSE
2010-08-18T23:14:30.000Z,64,0,FALSE,FALSE
2010-08-18T23:24:30.000Z,64,0,FALSE,FALSE
2010-08-18T23:34:30.000Z,64,0,FALSE,FALSE
2010-08-18T23:44:30.000Z,64,0,FALSE,FALSE
2010-08-18T23:54:30.000Z,64,0,FALSE,FALSE
2010-08-19T00:04:30.000Z,64,0,FALSE,FALSE
2010-08-19T00:14:30.000Z,64,0,FALSE,FALSE
2010-08-19T00:24:30.000Z,64,0,FALSE,FALSE
2010-08-19T00:34:30.000Z,64,0,FALSE,FALSE
2010-08-19T00:44:30.000Z,64,0,FALSE,FALSE
2010-08-19T00:54:30.000Z,64,0,FALSE,FALSE
2010-08-19T01:04:30.000Z,62,0,FALSE,FALSE
2010-08-19T01:14:30.000Z,31,0,FALSE,FALSE
2010-08-19T01:24:30.000Z,17,0,FALSE,FALSE
2010-08-19T01:33:20.000Z,5.49999999990203,2,TRUE,FALSE
2010-08-19T01:34:30.000Z,4,0,FALSE,FALSE
2010-08-19T01:44:30.000Z,2,0,FALSE,FALSE
